Blancas;Negras;Resultado Blancas;Resultado Negras;ECO;Apertura;Variaci¢n
Stockfish 16 64-bit 4CPU;Viridithas 11.0.0 64-bit 4CPU;1;0;D37;Gambito de Dama;
Viridithas 11.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Viridithas 11.0.0 64-bit 4CPU;1;0;D45;Gambito de Dama;
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;1;0;D37;Gambito de Dama;
Viridithas 11.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D35;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Viridithas 11.0.0 64-bit 4CPU;1;0;D35;Gambito de Dama;
Viridithas 11.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D35;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Viridithas 11.0.0 64-bit 4CPU;0,5;0,5;D35;Gambito de Dama;
Uralochka 3.40a 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Uralochka 3.40a 64-bit 4CPU;1;0;D10;Gambito de Dama;
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Seer 2.7.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Seer 2.7.0 64-bit 4CPU;1;0;D45;Gambito de Dama;
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D38;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;0,5;0,5;D38;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Obsidian 8.0 64-bit 4CPU;1;0;D43;Gambito de Dama;
Caissa 1.14.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.14.1 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Obsidian 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Caissa 1.15 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.15 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Caissa 1.15 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.15 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Clover 6.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Clover 6.1 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D15;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;0,5;0,5;D15;Gambito de Dama;
Clover 6.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D13;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Clover 6.1 64-bit 4CPU;0,5;0,5;D13;Gambito de Dama;
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D63;Gambito de Dama;
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;D63;Gambito de Dama;
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D34;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;1;0;D34;Gambito de Dama;
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;0,5;0,5;D58;Gambito de Dama;
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Seer 2.8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D35;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;1;0;D35;Gambito de Dama;
Seer 2.8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Seer 2.8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D38;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;0,5;0,5;D38;Gambito de Dama;
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;D58;Gambito de Dama;
Booot 7.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D12;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Booot 7.3 64-bit 4CPU;0,5;0,5;D12;Gambito de Dama;
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Booot 7.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D12;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Booot 7.3 64-bit 4CPU;1;0;D12;Gambito de Dama;
Velvet 7.1.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D38;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D11;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D27;Gambito de Dama;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D47;Gambito de Dama;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D58;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D44;Gambito de Dama;
rofChade 3.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D47;Gambito de Dama;
Dragon by Komodo 3.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.17 64-bit 4CPU;0,5;0,5;D37;Gambito de Dama;
Ethereal 14.25 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D27;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Rebel 16.3 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Koivisto 9.0 64-bit 4CPU;0,5;0,5;D10;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;0,5;0,5;D11;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Clover 6.1 64-bit 4CPU;0,5;0,5;D38;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Uralochka 3.40a 64-bit 4CPU;1;0;D10;Gambito de Dama;
Viridithas 11.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Stockfish 16 64-bit 4CPU;Chess System Tal 2.00 EAS 64-bit 4CPU;0,5;0,5;D43;Gambito de Dama;
Dragon by Komodo 3.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Gambito de Dama;
Clover 6.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C36;Gambito de Rey;
Stockfish 16 64-bit 4CPU;Clover 6.0 64-bit 4CPU;1;0;C36;Gambito de Rey;
Stockfish 16 64-bit 4CPU;Minic 3.31 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Minic 3.31 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;1;0;A40;Gambito Englund;
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Berserk 11.1 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Berserk 11.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Igel 3.4.0 64-bit 4CPU;1;0;A40;Gambito Englund;
Igel 3.4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Deep Sjeng 3.6 a16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Deep Sjeng 3.6 a16 64-bit 4CPU;1;0;A40;Gambito Englund;
rofChade 3.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;rofChade 3.1 64-bit 4CPU;1;0;A40;Gambito Englund;
Booot 7.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Booot 7.3 64-bit 4CPU;1;0;A40;Gambito Englund;
Alexandria 6.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Alexandria 6.0.0 64-bit 4CPU;1;0;A40;Gambito Englund;
Velvet 7.1.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;Velvet 7.1.0 64-bit 4CPU;1;0;A40;Gambito Englund;
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A40;Gambito Englund;
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;C52;Gambito Evans;
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C52;Gambito Evans;
Caissa 1.14.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C52;Gambito Evans;
Stockfish 16 64-bit 4CPU;Caissa 1.14.1 64-bit 4CPU;0,5;0,5;C52;Gambito Evans;
Stockfish 16 64-bit 4CPU;Revenge 3.0 64-bit 4CPU;1;0;D15;Gambito Geller;
Revenge 3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Stockfish 16 64-bit 4CPU;SlowChess Blitz 2.9 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
SlowChess Blitz 2.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Stockfish 16 64-bit 4CPU;Rebel 16.2 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Rebel 16.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D15;Gambito Geller;
Velvet 5.3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Stockfish 16 64-bit 4CPU;Velvet 5.3.0 64-bit 4CPU;1;0;D15;Gambito Geller;
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;0,5;0,5;D15;Gambito Geller;
Uralochka 3.40a 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C40;Gambito Leton;
Stockfish 16 64-bit 4CPU;Uralochka 3.40a 64-bit 4CPU;0,5;0,5;C40;Gambito Leton;
Stockfish 16 64-bit 4CPU;ShashChess GZ 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
ShashChess GZ 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Uralochka 3.39d 64-bit 4CPU;1;0;C88;Gambito Marshall;
Uralochka 3.39d 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Ethereal 14.00 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Ethereal 14.00 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Revenge 3.0 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Revenge 3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Clover 5.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Clover 5.0 64-bit 4CPU;1;0;C88;Gambito Marshall;
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;1;0;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Caissa 1.11 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
rofChade 3.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;rofChade 3.1 64-bit 4CPU;1;0;C88;Gambito Marshall;
Seer 2.7.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Seer 2.7.0 64-bit 4CPU;1;0;C88;Gambito Marshall;
Carp 3.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;Carp 3.0.0 64-bit 4CPU;1;0;C88;Gambito Marshall;
Alexandria 6.1.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C88;Gambito Marshall;
Stockfish 16 64-bit 4CPU;rofChade 3.0 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
rofChade 3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
RubiChess 20230918 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
Stockfish 16 64-bit 4CPU;RubiChess 20230918 64-bit 4CPU;1;0;B21;"Gambito Morra; Ataque Grand Prix";
Caissa 1.13.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
Stockfish 16 64-bit 4CPU;Caissa 1.13.1 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
Arasan 24.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B21;"Gambito Morra; Ataque Grand Prix";
Stockfish 16 64-bit 4CPU;Arasan 24.1 64-bit 4CPU;1;0;B21;"Gambito Morra; Ataque Grand Prix";
Carp 3.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C21;Gambito Nordico;
Stockfish 16 64-bit 4CPU;Carp 3.0.0 64-bit 4CPU;1;0;C21;Gambito Nordico;
Stockfish 16 64-bit 4CPU;Arasan 23.5 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Arasan 23.5 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Deep Sjeng 3.6 a16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Deep Sjeng 3.6 a16 64-bit 4CPU;1;0;A48;India de Rey, Ataque Torre;
Arasan 24.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A49;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Arasan 24.0 64-bit 4CPU;1;0;A49;India de Rey, Ataque Torre;
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Obsidian 8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Obsidian 8.0 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A49;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;A48;India de Rey, Ataque Torre;
Alexandria 6.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A87;Leningrado;
Stockfish 16 64-bit 4CPU;Alexandria 6.0.0 64-bit 4CPU;1;0;A87;Leningrado;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A88;Leningrado;
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;1;0;A52;Linea Principal;
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;ShashChess GZ 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
ShashChess GZ 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;SlowChess Blitz 2.9 64-bit 4CPU;1;0;A52;Linea Principal;
SlowChess Blitz 2.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;Uralochka 3.39d 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Uralochka 3.39d 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;1;0;A52;Linea Principal;
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;Clover 4.1 64-bit 4CPU;1;0;D18;Linea Principal;
Clover 4.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D18;Linea Principal;
Velvet 5.3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C83;Linea Principal;
Stockfish 16 64-bit 4CPU;rofChade 3.1 64-bit 4CPU;0,5;0,5;C83;Linea Principal;
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C83;Linea Principal;
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;C83;Linea Principal;
Alexandria 6.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A52;Linea Principal;
Stockfish 16 64-bit 4CPU;Alexandria 6.0.0 64-bit 4CPU;1;0;A52;Linea Principal;
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B38;Maroczy Bind;
Stockfish 16 64-bit 4CPU;Igel 3.4.0 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Igel 3.4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Caissa 1.11 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Stockfish 16 64-bit 4CPU;Caissa 1.11 64-bit 4CPU;1;0;A46;Partida de Peon de Dama;
Alexandria 4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Stockfish 16 64-bit 4CPU;Alexandria 4.0 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Stockfish 16 64-bit 4CPU;PlentyChess 1.0.0 64-bit 4CPU;0,5;0,5;A46;Partida de Peon de Dama;
Stockfish 16 64-bit 4CPU;Minic 3.31 64-bit 4CPU;0,5;0,5;D30;Rehusado;
Minic 3.31 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D30;Rehusado;
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;D58;Rehusado;
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Rehusado;
Stockfish 16 64-bit 4CPU;ShashChess GZ 64-bit 4CPU;0,5;0,5;D45;Rehusado;
ShashChess GZ 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;0,5;0,5;D37;Rehusado;
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Rehusado;
Stockfish 16 64-bit 4CPU;Clover 4.1 64-bit 4CPU;1;0;D31;Rehusado;
Clover 4.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D31;Rehusado;
Stockfish 16 64-bit 4CPU;Koivisto 9.0 64-bit 4CPU;0,5;0,5;D58;Rehusado;
Koivisto 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Rehusado;
Stockfish 16 64-bit 4CPU;Booot 7.1 64-bit 4CPU;1;0;D44;Rehusado;
Booot 7.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D44;Rehusado;
Stockfish 16 64-bit 4CPU;Ethereal 14.00 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Ethereal 14.00 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Stockfish 16 64-bit 4CPU;Minic 3.31 64-bit 4CPU;1;0;D45;Rehusado;
Minic 3.31 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Stockfish 16 64-bit 4CPU;Rebel 16.2 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Rebel 16.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D45;Rehusado;
Stockfish 16 64-bit 4CPU;Uralochka 3.39d 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Uralochka 3.39d 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Stockfish 16 64-bit 4CPU;ShashChess GZ 64-bit 4CPU;0,5;0,5;D43;Rehusado;
ShashChess GZ 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;1;0;D43;Rehusado;
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Stockfish 16 64-bit 4CPU;Arasan 23.5 64-bit 4CPU;0,5;0,5;D47;Rehusado;
Arasan 23.5 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D47;Rehusado;
Stockfish 16 64-bit 4CPU;Seer 2.6.0 64-bit 4CPU;0,5;0,5;D31;Rehusado;
Seer 2.6.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D31;Rehusado;
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;D47;Rehusado;
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D47;Rehusado;
Deep Sjeng 3.6 a16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D37;Rehusado;
Stockfish 16 64-bit 4CPU;Deep Sjeng 3.6 a16 64-bit 4CPU;0,5;0,5;D37;Rehusado;
Clover 5.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Stockfish 16 64-bit 4CPU;Clover 5.0 64-bit 4CPU;1;0;D43;Rehusado;
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;1;0;D49;Rehusado;
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D49;Rehusado;
Deep Sjeng 3.6 a16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D53;Rehusado;
Stockfish 16 64-bit 4CPU;Deep Sjeng 3.6 a16 64-bit 4CPU;0,5;0,5;D53;Rehusado;
Alexandria 4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D30;Rehusado;
Stockfish 16 64-bit 4CPU;Alexandria 4.0 64-bit 4CPU;0,5;0,5;D30;Rehusado;
Alexandria 4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D33;Rehusado;
Stockfish 16 64-bit 4CPU;Alexandria 4.0 64-bit 4CPU;1;0;D33;Rehusado;
Marvin 6.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D63;Rehusado;
Stockfish 16 64-bit 4CPU;Marvin 6.2.0 64-bit 4CPU;0,5;0,5;D63;Rehusado;
Clover 6.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D43;Rehusado;
Stockfish 16 64-bit 4CPU;Clover 6.0 64-bit 4CPU;1;0;D43;Rehusado;
Arasan 24.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D31;Rehusado;
Stockfish 16 64-bit 4CPU;Arasan 24.0 64-bit 4CPU;0,5;0,5;D31;Rehusado;
Alexandria 4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D38;Rehusado;
